step,src_node,type,deg,edge,dst_node,type,deg,importance,tactic
2076,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2077,1527,proc,16,read,/proc/stat,file,3,0
2080,1527,proc,16,open,/proc/stat,file,3,1
2081,1527,proc,16,fstat64,/proc/stat,file,3,0
2082,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2083,1527,proc,16,read,/proc/stat,file,3,0
2085,1527,proc,16,open,/proc/net/dev,file,3,1
2086,1527,proc,16,lseek,/proc/net/dev,file,3,0
2087,1527,proc,16,read,/proc/net/dev,file,3,0
2088,1527,proc,16,open,/proc/net/dev,file,3,1
2089,1527,proc,16,lseek,/proc/net/dev,file,3,0
2090,1527,proc,16,read,/proc/net/dev,file,3,0
2091,1527,proc,16,open,/proc/net/dev,file,3,1
2092,1527,proc,16,lseek,/proc/net/dev,file,3,0
2093,1527,proc,16,read,/proc/net/dev,file,3,0
2094,1527,proc,16,open,/proc/net/dev,file,3,1
2095,1527,proc,16,lseek,/proc/net/dev,file,3,0
2096,1527,proc,16,read,/proc/net/dev,file,3,0
2097,1527,proc,16,open,/proc/net/dev,file,3,1
2098,1527,proc,16,lseek,/proc/net/dev,file,3,0
2099,1527,proc,16,read,/proc/net/dev,file,3,0
2100,1527,proc,16,open,/proc/net/dev,file,3,1
2101,1527,proc,16,lseek,/proc/net/dev,file,3,0
2102,1527,proc,16,read,/proc/net/dev,file,3,0
2103,1527,proc,16,open,/proc/net/dev,file,3,1
2104,1527,proc,16,lseek,/proc/net/dev,file,3,0
2105,1527,proc,16,read,/proc/net/dev,file,3,0
2106,1527,proc,16,open,/proc/net/dev,file,3,1
2107,1527,proc,16,lseek,/proc/net/dev,file,3,0
2108,1527,proc,16,read,/proc/net/dev,file,3,0
2109,1527,proc,16,open,/proc/net/dev,file,3,1
2110,1527,proc,16,lseek,/proc/net/dev,file,3,0
2111,1527,proc,16,read,/proc/net/dev,file,3,0
2112,1527,proc,16,open,/proc/net/dev,file,3,1
2113,1527,proc,16,lseek,/proc/net/dev,file,3,0
2114,1527,proc,16,read,/proc/net/dev,file,3,0
2116,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
2117,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
2119,1527,proc,16,open,/proc/stat,file,3,1
2120,1527,proc,16,fstat64,/proc/stat,file,3,0
2121,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2122,1527,proc,16,read,/proc/stat,file,3,0
2125,1527,proc,16,open,/proc/stat,file,3,1
2126,1527,proc,16,fstat64,/proc/stat,file,3,0
2127,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2128,1527,proc,16,read,/proc/stat,file,3,0
2130,1527,proc,16,open,/proc/net/dev,file,3,1
2131,1527,proc,16,lseek,/proc/net/dev,file,3,0
2132,1527,proc,16,read,/proc/net/dev,file,3,0
2133,1527,proc,16,open,/proc/net/dev,file,3,1
2134,1527,proc,16,lseek,/proc/net/dev,file,3,0
2135,1527,proc,16,read,/proc/net/dev,file,3,0
2136,1527,proc,16,open,/proc/net/dev,file,3,1
2137,1527,proc,16,lseek,/proc/net/dev,file,3,0
2138,1527,proc,16,read,/proc/net/dev,file,3,0
2139,1527,proc,16,open,/proc/net/dev,file,3,1
2140,1527,proc,16,lseek,/proc/net/dev,file,3,0
2141,1527,proc,16,read,/proc/net/dev,file,3,0
2142,1527,proc,16,open,/proc/net/dev,file,3,1
2143,1527,proc,16,lseek,/proc/net/dev,file,3,0
2144,1527,proc,16,read,/proc/net/dev,file,3,0
2145,1527,proc,16,open,/proc/net/dev,file,3,1
2146,1527,proc,16,lseek,/proc/net/dev,file,3,0
2147,1527,proc,16,read,/proc/net/dev,file,3,0
2148,1527,proc,16,open,/proc/net/dev,file,3,1
2149,1527,proc,16,lseek,/proc/net/dev,file,3,0
2150,1527,proc,16,read,/proc/net/dev,file,3,0
2151,1527,proc,16,open,/proc/net/dev,file,3,1
2152,1527,proc,16,lseek,/proc/net/dev,file,3,0
2153,1527,proc,16,read,/proc/net/dev,file,3,0
2154,1527,proc,16,open,/proc/net/dev,file,3,1
2155,1527,proc,16,lseek,/proc/net/dev,file,3,0
2156,1527,proc,16,read,/proc/net/dev,file,3,0
2157,1527,proc,16,open,/proc/net/dev,file,3,1
2158,1527,proc,16,lseek,/proc/net/dev,file,3,0
2159,1527,proc,16,read,/proc/net/dev,file,3,0
2161,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
2162,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
2164,1527,proc,16,open,/proc/stat,file,3,1
2165,1527,proc,16,fstat64,/proc/stat,file,3,0
2166,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2167,1527,proc,16,read,/proc/stat,file,3,0
2170,1527,proc,16,open,/proc/stat,file,3,1
2171,1527,proc,16,fstat64,/proc/stat,file,3,0
2172,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2173,1527,proc,16,read,/proc/stat,file,3,0
2176,1527,proc,16,send,NO_SOCKET,net,1,1
2177,1527,proc,16,open,/proc/net/dev,file,3,1
2178,1527,proc,16,lseek,/proc/net/dev,file,3,0
2179,1527,proc,16,read,/proc/net/dev,file,3,0
2180,1527,proc,16,open,/proc/net/dev,file,3,1
2181,1527,proc,16,lseek,/proc/net/dev,file,3,0
2182,1527,proc,16,read,/proc/net/dev,file,3,0
2183,1527,proc,16,open,/proc/net/dev,file,3,1
2184,1527,proc,16,lseek,/proc/net/dev,file,3,0
2185,1527,proc,16,read,/proc/net/dev,file,3,0
2186,1527,proc,16,open,/proc/net/dev,file,3,1
2187,1527,proc,16,lseek,/proc/net/dev,file,3,0
2188,1527,proc,16,read,/proc/net/dev,file,3,0
2189,1527,proc,16,open,/proc/net/dev,file,3,1
2190,1527,proc,16,lseek,/proc/net/dev,file,3,0
2191,1527,proc,16,read,/proc/net/dev,file,3,0
2192,1527,proc,16,open,/proc/net/dev,file,3,1
2193,1527,proc,16,lseek,/proc/net/dev,file,3,0
2194,1527,proc,16,read,/proc/net/dev,file,3,0
2195,1527,proc,16,open,/proc/net/dev,file,3,1
2196,1527,proc,16,lseek,/proc/net/dev,file,3,0
2197,1527,proc,16,read,/proc/net/dev,file,3,0
2198,1527,proc,16,open,/proc/net/dev,file,3,1
2199,1527,proc,16,lseek,/proc/net/dev,file,3,0
2200,1527,proc,16,read,/proc/net/dev,file,3,0
2201,1527,proc,16,open,/proc/net/dev,file,3,1
2202,1527,proc,16,lseek,/proc/net/dev,file,3,0
2203,1527,proc,16,read,/proc/net/dev,file,3,0
2204,1527,proc,16,open,/proc/net/dev,file,3,1
2205,1527,proc,16,lseek,/proc/net/dev,file,3,0
2206,1527,proc,16,read,/proc/net/dev,file,3,0
2208,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
2209,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
2211,1527,proc,16,open,/proc/stat,file,3,1
2212,1527,proc,16,fstat64,/proc/stat,file,3,0
2213,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2214,1527,proc,16,read,/proc/stat,file,3,0
2217,1527,proc,16,open,/proc/stat,file,3,1
2218,1527,proc,16,fstat64,/proc/stat,file,3,0
2219,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2220,1527,proc,16,read,/proc/stat,file,3,0
2222,1527,proc,16,open,/proc/net/dev,file,3,1
2223,1527,proc,16,lseek,/proc/net/dev,file,3,0
2224,1527,proc,16,read,/proc/net/dev,file,3,0
2225,1527,proc,16,open,/proc/net/dev,file,3,1
2226,1527,proc,16,lseek,/proc/net/dev,file,3,0
2227,1527,proc,16,read,/proc/net/dev,file,3,0
2228,1527,proc,16,open,/proc/net/dev,file,3,1
2229,1527,proc,16,lseek,/proc/net/dev,file,3,0
2230,1527,proc,16,read,/proc/net/dev,file,3,0
2231,1527,proc,16,open,/proc/net/dev,file,3,1
2232,1527,proc,16,lseek,/proc/net/dev,file,3,0
2233,1527,proc,16,read,/proc/net/dev,file,3,0
2234,1527,proc,16,open,/proc/net/dev,file,3,1
2235,1527,proc,16,lseek,/proc/net/dev,file,3,0
2236,1527,proc,16,read,/proc/net/dev,file,3,0
2237,1527,proc,16,open,/proc/net/dev,file,3,1
2238,1527,proc,16,lseek,/proc/net/dev,file,3,0
2239,1527,proc,16,read,/proc/net/dev,file,3,0
2240,1527,proc,16,open,/proc/net/dev,file,3,1
2241,1527,proc,16,lseek,/proc/net/dev,file,3,0
2242,1527,proc,16,read,/proc/net/dev,file,3,0
2243,1527,proc,16,open,/proc/net/dev,file,3,1
2244,1527,proc,16,lseek,/proc/net/dev,file,3,0
2245,1527,proc,16,read,/proc/net/dev,file,3,0
2246,1527,proc,16,open,/proc/net/dev,file,3,1
2247,1527,proc,16,lseek,/proc/net/dev,file,3,0
2248,1527,proc,16,read,/proc/net/dev,file,3,0
2249,1527,proc,16,open,/proc/net/dev,file,3,1
2250,1527,proc,16,lseek,/proc/net/dev,file,3,0
2251,1527,proc,16,read,/proc/net/dev,file,3,0
2253,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
2254,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
2256,1527,proc,16,open,/proc/stat,file,3,1
2257,1527,proc,16,fstat64,/proc/stat,file,3,0
2258,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2259,1527,proc,16,read,/proc/stat,file,3,0
2262,1527,proc,16,open,/proc/stat,file,3,1
2263,1527,proc,16,fstat64,/proc/stat,file,3,0
2264,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2265,1527,proc,16,read,/proc/stat,file,3,0
2267,1527,proc,16,open,/proc/net/dev,file,3,1
2268,1527,proc,16,lseek,/proc/net/dev,file,3,0
2269,1527,proc,16,read,/proc/net/dev,file,3,0
2270,1527,proc,16,open,/proc/net/dev,file,3,1
2271,1527,proc,16,lseek,/proc/net/dev,file,3,0
2272,1527,proc,16,read,/proc/net/dev,file,3,0
2273,1527,proc,16,open,/proc/net/dev,file,3,1
2274,1527,proc,16,lseek,/proc/net/dev,file,3,0
2275,1527,proc,16,read,/proc/net/dev,file,3,0
2276,1527,proc,16,open,/proc/net/dev,file,3,1
2277,1527,proc,16,lseek,/proc/net/dev,file,3,0
2278,1527,proc,16,read,/proc/net/dev,file,3,0
2279,1527,proc,16,open,/proc/net/dev,file,3,1
2280,1527,proc,16,lseek,/proc/net/dev,file,3,0
2281,1527,proc,16,read,/proc/net/dev,file,3,0
2282,1527,proc,16,open,/proc/net/dev,file,3,1
2283,1527,proc,16,lseek,/proc/net/dev,file,3,0
2284,1527,proc,16,read,/proc/net/dev,file,3,0
2285,1527,proc,16,open,/proc/net/dev,file,3,1
2286,1527,proc,16,lseek,/proc/net/dev,file,3,0
2287,1527,proc,16,read,/proc/net/dev,file,3,0
2288,1527,proc,16,open,/proc/net/dev,file,3,1
2289,1527,proc,16,lseek,/proc/net/dev,file,3,0
2290,1527,proc,16,read,/proc/net/dev,file,3,0
2291,1527,proc,16,open,/proc/net/dev,file,3,1
2292,1527,proc,16,lseek,/proc/net/dev,file,3,0
2293,1527,proc,16,read,/proc/net/dev,file,3,0
2294,1527,proc,16,open,/proc/net/dev,file,3,1
2295,1527,proc,16,lseek,/proc/net/dev,file,3,0
2296,1527,proc,16,read,/proc/net/dev,file,3,0
2298,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
2299,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
2301,1527,proc,16,open,/proc/stat,file,3,1
2302,1527,proc,16,fstat64,/proc/stat,file,3,0
2303,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2304,1527,proc,16,read,/proc/stat,file,3,0
2307,1527,proc,16,open,/proc/stat,file,3,1
2308,1527,proc,16,fstat64,/proc/stat,file,3,0
2309,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2310,1527,proc,16,read,/proc/stat,file,3,0
2312,1527,proc,16,open,/proc/net/dev,file,3,1
2313,1527,proc,16,lseek,/proc/net/dev,file,3,0
2314,1527,proc,16,read,/proc/net/dev,file,3,0
2315,1527,proc,16,open,/proc/net/dev,file,3,1
2316,1527,proc,16,lseek,/proc/net/dev,file,3,0
2317,1527,proc,16,read,/proc/net/dev,file,3,0
2318,1527,proc,16,open,/proc/net/dev,file,3,1
2319,1527,proc,16,lseek,/proc/net/dev,file,3,0
2320,1527,proc,16,read,/proc/net/dev,file,3,0
2321,1527,proc,16,open,/proc/net/dev,file,3,1
2322,1527,proc,16,lseek,/proc/net/dev,file,3,0
2323,1527,proc,16,read,/proc/net/dev,file,3,0
2324,1527,proc,16,open,/proc/net/dev,file,3,1
2325,1527,proc,16,lseek,/proc/net/dev,file,3,0
2326,1527,proc,16,read,/proc/net/dev,file,3,0
2327,1527,proc,16,open,/proc/net/dev,file,3,1
2328,1527,proc,16,lseek,/proc/net/dev,file,3,0
2329,1527,proc,16,read,/proc/net/dev,file,3,0
2330,1527,proc,16,open,/proc/net/dev,file,3,1
2331,1527,proc,16,lseek,/proc/net/dev,file,3,0
2332,1527,proc,16,read,/proc/net/dev,file,3,0
2333,1527,proc,16,open,/proc/net/dev,file,3,1
2334,1527,proc,16,lseek,/proc/net/dev,file,3,0
2335,1527,proc,16,read,/proc/net/dev,file,3,0
2336,1527,proc,16,open,/proc/net/dev,file,3,1
2337,1527,proc,16,lseek,/proc/net/dev,file,3,0
2338,1527,proc,16,read,/proc/net/dev,file,3,0
2339,1527,proc,16,open,/proc/net/dev,file,3,1
2340,1527,proc,16,lseek,/proc/net/dev,file,3,0
2341,1527,proc,16,read,/proc/net/dev,file,3,0
2343,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
2344,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
2346,1527,proc,16,open,/proc/stat,file,3,1
2347,1527,proc,16,fstat64,/proc/stat,file,3,0
2348,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2349,1527,proc,16,read,/proc/stat,file,3,0
2352,1527,proc,16,open,/proc/stat,file,3,1
2353,1527,proc,16,fstat64,/proc/stat,file,3,0
2354,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2355,1527,proc,16,read,/proc/stat,file,3,0
2358,1527,proc,16,send,NO_SOCKET,net,1,1
2359,1527,proc,16,open,/proc/net/dev,file,3,1
2360,1527,proc,16,lseek,/proc/net/dev,file,3,0
2361,1527,proc,16,read,/proc/net/dev,file,3,0
2362,1527,proc,16,open,/proc/net/dev,file,3,1
2363,1527,proc,16,lseek,/proc/net/dev,file,3,0
2364,1527,proc,16,read,/proc/net/dev,file,3,0
2365,1527,proc,16,open,/proc/net/dev,file,3,1
2366,1527,proc,16,lseek,/proc/net/dev,file,3,0
2367,1527,proc,16,read,/proc/net/dev,file,3,0
2368,1527,proc,16,open,/proc/net/dev,file,3,1
2369,1527,proc,16,lseek,/proc/net/dev,file,3,0
2370,1527,proc,16,read,/proc/net/dev,file,3,0
2371,1527,proc,16,open,/proc/net/dev,file,3,1
2372,1527,proc,16,lseek,/proc/net/dev,file,3,0
2373,1527,proc,16,read,/proc/net/dev,file,3,0
2374,1527,proc,16,open,/proc/net/dev,file,3,1
2375,1527,proc,16,lseek,/proc/net/dev,file,3,0
2376,1527,proc,16,read,/proc/net/dev,file,3,0
2377,1527,proc,16,open,/proc/net/dev,file,3,1
2378,1527,proc,16,lseek,/proc/net/dev,file,3,0
2379,1527,proc,16,read,/proc/net/dev,file,3,0
2380,1527,proc,16,open,/proc/net/dev,file,3,1
2381,1527,proc,16,lseek,/proc/net/dev,file,3,0
2382,1527,proc,16,read,/proc/net/dev,file,3,0
2383,1527,proc,16,open,/proc/net/dev,file,3,1
2384,1527,proc,16,lseek,/proc/net/dev,file,3,0
2385,1527,proc,16,read,/proc/net/dev,file,3,0
2386,1527,proc,16,open,/proc/net/dev,file,3,1
2387,1527,proc,16,lseek,/proc/net/dev,file,3,0
2388,1527,proc,16,read,/proc/net/dev,file,3,0
2390,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
2391,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
2393,1527,proc,16,open,/proc/stat,file,3,1
2394,1527,proc,16,fstat64,/proc/stat,file,3,0
2395,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2396,1527,proc,16,read,/proc/stat,file,3,0
2399,1527,proc,16,open,/proc/stat,file,3,1
2400,1527,proc,16,fstat64,/proc/stat,file,3,0
2401,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2402,1527,proc,16,read,/proc/stat,file,3,0
2404,1527,proc,16,open,/proc/net/dev,file,3,1
2405,1527,proc,16,lseek,/proc/net/dev,file,3,0
2406,1527,proc,16,read,/proc/net/dev,file,3,0
2407,1527,proc,16,open,/proc/net/dev,file,3,1
2408,1527,proc,16,lseek,/proc/net/dev,file,3,0
2409,1527,proc,16,read,/proc/net/dev,file,3,0
2410,1527,proc,16,open,/proc/net/dev,file,3,1
2411,1527,proc,16,lseek,/proc/net/dev,file,3,0
2412,1527,proc,16,read,/proc/net/dev,file,3,0
2413,1527,proc,16,open,/proc/net/dev,file,3,1
2414,1527,proc,16,lseek,/proc/net/dev,file,3,0
2415,1527,proc,16,read,/proc/net/dev,file,3,0
2416,1527,proc,16,open,/proc/net/dev,file,3,1
2417,1527,proc,16,lseek,/proc/net/dev,file,3,0
2418,1527,proc,16,read,/proc/net/dev,file,3,0
2419,1527,proc,16,open,/proc/net/dev,file,3,1
2420,1527,proc,16,lseek,/proc/net/dev,file,3,0
2421,1527,proc,16,read,/proc/net/dev,file,3,0
2422,1527,proc,16,open,/proc/net/dev,file,3,1
2423,1527,proc,16,lseek,/proc/net/dev,file,3,0
2424,1527,proc,16,read,/proc/net/dev,file,3,0
2425,1527,proc,16,open,/proc/net/dev,file,3,1
2426,1527,proc,16,lseek,/proc/net/dev,file,3,0
2427,1527,proc,16,read,/proc/net/dev,file,3,0
2428,1527,proc,16,open,/proc/net/dev,file,3,1
2429,1527,proc,16,lseek,/proc/net/dev,file,3,0
2430,1527,proc,16,read,/proc/net/dev,file,3,0
2431,1527,proc,16,open,/proc/net/dev,file,3,1
2432,1527,proc,16,lseek,/proc/net/dev,file,3,0
2433,1527,proc,16,read,/proc/net/dev,file,3,0
2435,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
2436,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
2438,1527,proc,16,open,/proc/stat,file,3,1
2439,1527,proc,16,fstat64,/proc/stat,file,3,0
2440,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2441,1527,proc,16,read,/proc/stat,file,3,0
2444,1527,proc,16,open,/proc/stat,file,3,1
2445,1527,proc,16,fstat64,/proc/stat,file,3,0
2446,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2447,1527,proc,16,read,/proc/stat,file,3,0
2449,1527,proc,16,open,/proc/net/dev,file,3,1
2450,1527,proc,16,lseek,/proc/net/dev,file,3,0
2451,1527,proc,16,read,/proc/net/dev,file,3,0
2452,1527,proc,16,open,/proc/net/dev,file,3,1
2453,1527,proc,16,lseek,/proc/net/dev,file,3,0
2454,1527,proc,16,read,/proc/net/dev,file,3,0
2455,1527,proc,16,open,/proc/net/dev,file,3,1
2456,1527,proc,16,lseek,/proc/net/dev,file,3,0
2457,1527,proc,16,read,/proc/net/dev,file,3,0
2458,1527,proc,16,open,/proc/net/dev,file,3,1
2459,1527,proc,16,lseek,/proc/net/dev,file,3,0
2460,1527,proc,16,read,/proc/net/dev,file,3,0
2461,1527,proc,16,open,/proc/net/dev,file,3,1
2462,1527,proc,16,lseek,/proc/net/dev,file,3,0
2463,1527,proc,16,read,/proc/net/dev,file,3,0
2464,1527,proc,16,open,/proc/net/dev,file,3,1
2465,1527,proc,16,lseek,/proc/net/dev,file,3,0
2466,1527,proc,16,read,/proc/net/dev,file,3,0
2467,1527,proc,16,open,/proc/net/dev,file,3,1
2468,1527,proc,16,lseek,/proc/net/dev,file,3,0
2469,1527,proc,16,read,/proc/net/dev,file,3,0
2470,1527,proc,16,open,/proc/net/dev,file,3,1
2471,1527,proc,16,lseek,/proc/net/dev,file,3,0
2472,1527,proc,16,read,/proc/net/dev,file,3,0
2473,1527,proc,16,open,/proc/net/dev,file,3,1
2474,1527,proc,16,lseek,/proc/net/dev,file,3,0
2475,1527,proc,16,read,/proc/net/dev,file,3,0
2476,1527,proc,16,open,/proc/net/dev,file,3,1
2477,1527,proc,16,lseek,/proc/net/dev,file,3,0
2478,1527,proc,16,read,/proc/net/dev,file,3,0
2480,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
2481,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
2483,1527,proc,16,open,/proc/stat,file,3,1
2484,1527,proc,16,fstat64,/proc/stat,file,3,0
2485,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2486,1527,proc,16,read,/proc/stat,file,3,0
2489,1527,proc,16,open,/proc/stat,file,3,1
2490,1527,proc,16,fstat64,/proc/stat,file,3,0
2491,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2492,1527,proc,16,read,/proc/stat,file,3,0
2494,1527,proc,16,open,/proc/net/dev,file,3,1
2495,1527,proc,16,lseek,/proc/net/dev,file,3,0
2496,1527,proc,16,read,/proc/net/dev,file,3,0
2497,1527,proc,16,open,/proc/net/dev,file,3,1
2498,1527,proc,16,lseek,/proc/net/dev,file,3,0
2499,1527,proc,16,read,/proc/net/dev,file,3,0
2500,1527,proc,16,open,/proc/net/dev,file,3,1
2501,1527,proc,16,lseek,/proc/net/dev,file,3,0
2502,1527,proc,16,read,/proc/net/dev,file,3,0
2503,1527,proc,16,open,/proc/net/dev,file,3,1
2504,1527,proc,16,lseek,/proc/net/dev,file,3,0
2505,1527,proc,16,read,/proc/net/dev,file,3,0
2506,1527,proc,16,open,/proc/net/dev,file,3,1
2507,1527,proc,16,lseek,/proc/net/dev,file,3,0
2508,1527,proc,16,read,/proc/net/dev,file,3,0
2509,1527,proc,16,open,/proc/net/dev,file,3,1
2510,1527,proc,16,lseek,/proc/net/dev,file,3,0
2511,1527,proc,16,read,/proc/net/dev,file,3,0
2512,1527,proc,16,open,/proc/net/dev,file,3,1
2513,1527,proc,16,lseek,/proc/net/dev,file,3,0
2514,1527,proc,16,read,/proc/net/dev,file,3,0
2515,1527,proc,16,open,/proc/net/dev,file,3,1
2516,1527,proc,16,lseek,/proc/net/dev,file,3,0
2517,1527,proc,16,read,/proc/net/dev,file,3,0
2518,1527,proc,16,open,/proc/net/dev,file,3,1
2519,1527,proc,16,lseek,/proc/net/dev,file,3,0
2520,1527,proc,16,read,/proc/net/dev,file,3,0
2521,1527,proc,16,open,/proc/net/dev,file,3,1
2522,1527,proc,16,lseek,/proc/net/dev,file,3,0
2523,1527,proc,16,read,/proc/net/dev,file,3,0
2525,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
2526,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
2528,1527,proc,16,open,/proc/stat,file,3,1
2529,1527,proc,16,fstat64,/proc/stat,file,3,0
2530,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2531,1527,proc,16,read,/proc/stat,file,3,0
2534,1527,proc,16,open,/proc/stat,file,3,1
2535,1527,proc,16,fstat64,/proc/stat,file,3,0
2536,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2537,1527,proc,16,read,/proc/stat,file,3,0
2540,1527,proc,16,send,NO_SOCKET,net,1,1
2541,1527,proc,16,open,/proc/net/dev,file,3,1
2542,1527,proc,16,lseek,/proc/net/dev,file,3,0
2543,1527,proc,16,read,/proc/net/dev,file,3,0
2544,1527,proc,16,open,/proc/net/dev,file,3,1
2545,1527,proc,16,lseek,/proc/net/dev,file,3,0
2546,1527,proc,16,read,/proc/net/dev,file,3,0
2547,1527,proc,16,open,/proc/net/dev,file,3,1
2548,1527,proc,16,lseek,/proc/net/dev,file,3,0
2549,1527,proc,16,read,/proc/net/dev,file,3,0
2550,1527,proc,16,open,/proc/net/dev,file,3,1
2551,1527,proc,16,lseek,/proc/net/dev,file,3,0
2552,1527,proc,16,read,/proc/net/dev,file,3,0
2553,1527,proc,16,open,/proc/net/dev,file,3,1
2554,1527,proc,16,lseek,/proc/net/dev,file,3,0
2555,1527,proc,16,read,/proc/net/dev,file,3,0
2556,1527,proc,16,open,/proc/net/dev,file,3,1
2557,1527,proc,16,lseek,/proc/net/dev,file,3,0
2558,1527,proc,16,read,/proc/net/dev,file,3,0
2559,1527,proc,16,open,/proc/net/dev,file,3,1
2560,1527,proc,16,lseek,/proc/net/dev,file,3,0
2561,1527,proc,16,read,/proc/net/dev,file,3,0
2562,1527,proc,16,open,/proc/net/dev,file,3,1
2563,1527,proc,16,lseek,/proc/net/dev,file,3,0
2564,1527,proc,16,read,/proc/net/dev,file,3,0
2565,1527,proc,16,open,/proc/net/dev,file,3,1
2566,1527,proc,16,lseek,/proc/net/dev,file,3,0
2567,1527,proc,16,read,/proc/net/dev,file,3,0
2568,1527,proc,16,open,/proc/net/dev,file,3,1
2569,1527,proc,16,lseek,/proc/net/dev,file,3,0
2570,1527,proc,16,read,/proc/net/dev,file,3,0
2572,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
2573,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
2575,1527,proc,16,open,/proc/stat,file,3,1
2576,1527,proc,16,fstat64,/proc/stat,file,3,0
2577,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2578,1527,proc,16,read,/proc/stat,file,3,0
2581,1527,proc,16,open,/proc/stat,file,3,1
2582,1527,proc,16,fstat64,/proc/stat,file,3,0
2583,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
2584,1527,proc,16,read,/proc/stat,file,3,0
2586,1527,proc,16,open,/proc/net/dev,file,3,1
2587,1527,proc,16,lseek,/proc/net/dev,file,3,0
2588,1527,proc,16,read,/proc/net/dev,file,3,0
2589,1527,proc,16,open,/proc/net/dev,file,3,1
2590,1527,proc,16,lseek,/proc/net/dev,file,3,0
2591,1527,proc,16,read,/proc/net/dev,file,3,0
2592,1527,proc,16,open,/proc/net/dev,file,3,1
2593,1527,proc,16,lseek,/proc/net/dev,file,3,0
2594,1527,proc,16,read,/proc/net/dev,file,3,0
2595,1527,proc,16,open,/proc/net/dev,file,3,1
2596,1527,proc,16,lseek,/proc/net/dev,file,3,0
2597,1527,proc,16,read,/proc/net/dev,file,3,0
2598,1527,proc,16,open,/proc/net/dev,file,3,1
2599,1527,proc,16,lseek,/proc/net/dev,file,3,0
2600,1527,proc,16,read,/proc/net/dev,file,3,0
2601,1527,proc,16,open,/proc/net/dev,file,3,1
2602,1527,proc,16,lseek,/proc/net/dev,file,3,0
2603,1527,proc,16,read,/proc/net/dev,file,3,0
2604,1527,proc,16,open,/proc/net/dev,file,3,1
2605,1527,proc,16,lseek,/proc/net/dev,file,3,0
2606,1527,proc,16,read,/proc/net/dev,file,3,0
2607,1527,proc,16,open,/proc/net/dev,file,3,1
2608,1527,proc,16,lseek,/proc/net/dev,file,3,0
2609,1527,proc,16,read,/proc/net/dev,file,3,0
2610,1527,proc,16,open,/proc/net/dev,file,3,1
2611,1527,proc,16,lseek,/proc/net/dev,file,3,0
